station_id,longitude,latitude,Z.Elev,date,pH,Aldrin,BHC,Dieldrin,DDTs,Heptachlor,Heptachlorepoxide,As,Cd,Pb,Cr6,Cu,Zn,Hg,DO,T,BOD5,COD,TOC,N_NH4,N_NO3,N_NO2,P_PO4,Coliform,Ecoli,WQI,Note,WQI_Level,WQI_Color
CLCB042020,105.19,9.67,0.59,24/3/2020,7.42,0.03,0.02,0.017,0.018,0.039,0.018,0.021,0.007,0.006,0.025,0.002,0.0,0.001,6.879,25,9.418,27.49,18.867,0.461,0.55,0.63,0.75,2200.0,0,63,,Trung bình,"RGB(255,255,0)"
CLCB042020,105.19,9.67,0.59,29/4/2020,7.3,0.036,0.026,0.022,0.022,0.044,0.022,0.02,0.009,0.009,0.031,0.003,0.0,0.001,6.51,25,11.669,28.57,18.653,0.56,0.938,0.78,0.175,2500.0,0,34,,Xấu,"RGB(255,126,0)"
CLCB042020,105.19,9.67,0.59,11/5/2020,7.23,0.025,0.015,0.012,0.014,0.035,0.015,0.021,0.006,0.003,0.018,0.002,0.0,0.001,6.906,25,8.6,18.342,16.024,0.425,0.288,0.45,0.525,2200.0,0,68,,Trung bình,"RGB(255,255,0)"
CLCB042020,105.19,9.67,0.59,25/5/2020,7.47,0.042,0.033,0.029,0.034,0.037,0.025,0.018,0.011,0.003,0.048,0.005,0.0,0.001,5.858,25,13.648,37.022,20.34,1.675,0.313,1.2,0.1,4600.0,0,26,,Xấu,"RGB(255,126,0)"
CLCB042020,105.19,9.67,0.59,11/6/2020,6.51,0.052,0.043,0.035,0.041,0.047,0.031,0.018,0.018,0.005,0.061,0.003,0.0,0.001,6.075,25,20.286,48.416,24.258,1.665,0.45,1.52,0.138,3300.0,0,24,,Kém,"RGB(255,0,0)"
CLCB052020,105.26,9.6,0.59,9/4/2020,7.34,0.024,0.016,0.009,0.008,0.042,0.014,0.015,0.016,0.005,0.009,0.002,0.0,0.001,5.086,25,18.19,41.478,20.588,0.8,0.538,0.216,0.188,2200.0,0,56,,Trung bình,"RGB(255,255,0)"
CLCB052020,105.26,9.6,0.4,24/3/2020,7.3,0.022,0.015,0.011,0.009,0.036,0.013,0.015,0.008,0.008,0.01,0.003,0.0,0.001,5.013,25,10.71,25.853,15.551,0.938,0.763,0.25,0.3,3200.0,0,63,,Trung bình,"RGB(255,255,0)"
CLCB052020,105.26,9.6,0.4,29/4/2020,7.15,0.025,0.015,0.013,0.015,0.032,0.015,0.019,0.007,0.002,0.016,0.006,0.0,0.001,6.178,25,9.386,22.794,16.335,0.4,0.16,0.4,0.25,6400.0,0,61,,Trung bình,"RGB(255,255,0)"
CLCB052020,105.26,9.6,0.4,11/5/2020,7.18,0.045,0.035,0.03,0.036,0.041,0.027,0.021,0.011,0.003,0.05,0.006,0.0,0.001,6.967,25,13.7,35.712,21.592,1.114,0.288,1.25,0.388,5600.0,0,23,,Kém,"RGB(255,0,0)"
CLCB052020,105.26,9.6,0.4,25/5/2020,7.35,0.024,0.014,0.012,0.014,0.032,0.014,0.02,0.006,0.001,0.012,0.008,0.0,0.001,6.638,25,8.761,23.614,17.283,0.265,0.124,0.31,0.3,8400.0,0,61,,Trung bình,"RGB(255,255,0)"
CLCB052020,105.26,9.6,0.4,11/6/2020,6.91,0.021,0.013,0.009,0.008,0.034,0.012,0.016,0.01,0.004,0.005,0.007,0.0,0.001,5.253,25,12.343,36.853,19.379,1.988,0.363,0.123,0.125,7200.0,0,51,,Trung bình,"RGB(255,255,0)"
CLCB062020,105.15,9.76,0.4,9/3/2020,7.36,0.028,0.017,0.014,0.016,0.035,0.017,0.021,0.007,0.002,0.021,0.004,0.0,0.001,7.012,25,9.62,25.075,18.306,0.118,0.22,0.53,0.2,3600.0,0,68,,Trung bình,"RGB(255,255,0)"
CLCB062020,105.15,9.76,0.4,24/3/2020,7.24,0.027,0.017,0.013,0.013,0.041,0.016,0.021,0.008,0.007,0.014,0.005,0.0,0.001,6.835,25,10.6,24.905,17.986,0.269,0.663,0.36,0.138,4500.0,0,68,,Trung bình,"RGB(255,255,0)"
CLCB062020,105.15,9.76,0.4,29/4/2020,7.73,0.027,0.018,0.015,0.018,0.031,0.016,0.019,0.007,0.001,0.02,0.007,0.0,0.002,6.387,25,9.097,23.386,16.835,0.171,0.113,0.51,0.35,7200.0,0,49,,Xấu,"RGB(255,126,0)"
CLCB062020,105.15,9.76,0.4,11/5/2020,7.26,0.02,0.01,0.008,0.009,0.032,0.012,0.02,0.005,0.002,0.008,0.004,0.0,0.001,6.708,25,7.92,20.219,16.319,0.129,0.156,0.21,0.2,3900.0,0,74,,Trung bình,"RGB(255,255,0)"
CLCB062020,105.15,9.76,0.4,25/5/2020,7.65,0.034,0.023,0.02,0.021,0.041,0.02,0.021,0.009,0.006,0.028,0.005,0.0,0.002,6.855,25,11.265,32.681,20.468,0.786,0.613,0.69,0.213,4500.0,0,26,,Xấu,"RGB(255,126,0)"
CLCB062020,105.15,9.76,0.4,11/6/2020,7.06,0.03,0.022,0.021,0.025,0.026,0.018,0.018,0.002,0.002,0.034,0.005,0.0,0.001,5.898,25,4.475,10.96,12.183,1.245,0.244,0.84,0.2,5200.0,0,38,,Xấu,"RGB(255,126,0)"
CLCB072020,105.25,9.76,0.4,9/3/2020,7.45,0.022,0.014,0.011,0.009,0.035,0.013,0.016,0.006,0.008,0.011,0.002,0.0,0.001,5.339,25,8.74,18.893,13.847,0.265,0.788,0.266,0.688,2300.0,0,72,,Trung bình,"RGB(255,255,0)"
CLCB072020,105.25,9.76,0.4,24/3/2020,7.62,0.023,0.015,0.011,0.012,0.034,0.014,0.017,0.008,0.004,0.015,0.002,0.0,0.002,5.655,25,10.913,24.657,16.138,0.256,0.4,0.38,0.525,1700.0,0,54,,Trung bình,"RGB(255,255,0)"
CLCB072020,105.25,9.76,0.4,29/4/2020,7.05,0.029,0.02,0.016,0.016,0.04,0.018,0.02,0.009,0.006,0.021,0.003,0.0,0.001,6.524,25,11.886,32.106,19.79,0.7,0.575,0.53,0.65,2800.0,0,56,,Trung bình,"RGB(255,255,0)"
CLCB072020,105.25,9.76,-0.07,11/5/2020,7.37,0.029,0.018,0.015,0.016,0.039,0.017,0.021,0.008,0.005,0.02,0.004,0.0,0.001,7.015,25,10.12,22.814,17.597,0.413,0.45,0.51,0.4,3600.0,0,63,,Trung bình,"RGB(255,255,0)"
CLCB072020,105.25,9.76,-0.07,25/5/2020,7.78,0.023,0.013,0.011,0.013,0.03,0.014,0.019,0.005,0.001,0.012,0.008,0.0,0.002,6.393,25,7.985,16.534,14.683,0.278,0.1,0.3,0.138,7600.0,0,55,,Trung bình,"RGB(255,255,0)"
CLCB072020,105.25,9.76,-0.07,11/6/2020,6.84,0.047,0.038,0.035,0.041,0.035,0.028,0.018,0.008,0.005,0.06,0.004,0.0,0.001,5.873,25,10.135,23.692,16.16,0.876,0.488,1.5,0.875,4200.0,0,27,,Xấu,"RGB(255,126,0)"
CLCB082020,105.21,9.85,-0.07,9/3/2020,7.49,0.022,0.014,0.011,0.013,0.03,0.013,0.017,0.007,0.001,0.017,0.002,0.0,0.001,5.698,25,9.949,27.109,16.975,0.115,0.12,0.42,0.4,1900.0,0,68,,Trung bình,"RGB(255,255,0)"
CLCB082020,105.21,9.85,-0.07,24/3/2020,7.4,0.021,0.012,0.009,0.008,0.035,0.013,0.017,0.008,0.004,0.01,0.002,0.0,0.001,5.713,25,10.829,25.41,16.462,0.171,0.425,0.25,0.113,2100.0,0,73,,Trung bình,"RGB(255,255,0)"
CLCB082020,105.21,9.85,-0.07,29/4/2020,7.0,0.027,0.018,0.014,0.012,0.042,0.016,0.019,0.008,0.01,0.016,0.002,0.0,0.001,6.205,25,10.324,24.962,17.059,0.263,0.95,0.4,0.913,1800.0,0,66,,Trung bình,"RGB(255,255,0)"
CLCB082020,105.21,9.85,-0.07,11/5/2020,7.22,0.023,0.012,0.01,0.007,0.041,0.014,0.02,0.005,0.01,0.005,0.005,0.0,0.001,6.83,25,7.98,22.724,17.29,0.286,0.95,0.12,0.463,5200.0,0,68,,Trung bình,"RGB(255,255,0)"
CLCB082020,105.21,9.85,0.19,25/5/2020,7.61,0.023,0.014,0.012,0.009,0.038,0.014,0.017,0.007,0.009,0.008,0.004,0.0,0.002,5.548,25,9.4,24.217,15.838,0.149,0.913,0.21,0.2,4300.0,0,57,,Trung bình,"RGB(255,255,0)"
CLCB082020,105.21,9.85,0.19,11/6/2020,6.78,0.043,0.033,0.033,0.037,0.033,0.026,0.02,0.001,0.008,0.052,0.005,0.0,0.001,6.57,25,3.631,8.292,12.351,0.756,0.763,1.3,0.25,5200.0,0,34,,Xấu,"RGB(255,126,0)"
CLCB092020,105.38,9.79,0.19,9/3/2020,7.3,0.019,0.012,0.009,0.006,0.035,0.012,0.014,0.009,0.007,0.005,0.003,0.0,0.001,4.795,25,11.012,22.516,14.173,0.964,0.725,0.128,0.113,3300.0,0,64,,Trung bình,"RGB(255,255,0)"
CLCB092020,105.38,9.79,0.19,24/3/2020,7.32,0.022,0.014,0.011,0.013,0.027,0.013,0.015,0.007,0.001,0.016,0.004,0.0,0.001,4.943,25,9.639,28.136,16.166,0.185,0.118,0.41,0.213,3600.0,0,69,,Trung bình,"RGB(255,255,0)"
CLCB092020,105.38,9.79,0.19,29/4/2020,7.61,0.027,0.018,0.015,0.018,0.032,0.016,0.019,0.007,0.002,0.022,0.005,0.0,0.002,6.229,25,9.354,22.901,16.446,0.363,0.151,0.56,0.113,4500.0,0,54,,Trung bình,"RGB(255,255,0)"
CLCB092020,105.38,9.79,0.19,11/5/2020,7.18,0.02,0.01,0.008,0.009,0.033,0.012,0.02,0.006,0.002,0.012,0.001,0.0,0.001,6.688,25,8.79,18.748,15.825,0.218,0.2,0.3,0.313,500.0,0,73,,Trung bình,"RGB(255,255,0)"
CLCB092020,105.38,9.79,0.19,25/5/2020,7.64,0.025,0.016,0.014,0.016,0.03,0.015,0.017,0.006,0.003,0.017,0.006,0.0,0.002,5.6,25,8.444,22.906,15.503,0.336,0.325,0.43,0.113,6400.0,0,53,,Trung bình,"RGB(255,255,0)"
CLCB092020,105.38,9.79,0.43,11/6/2020,6.76,0.024,0.015,0.013,0.015,0.031,0.014,0.017,0.006,0.003,0.022,0.0,0.0,0.001,5.815,25,8.132,19.407,14.723,0.488,0.313,0.54,0.175,400.0,0,70,,Trung bình,"RGB(255,255,0)"
CLCB102020,105.11,9.86,0.43,9/3/2020,7.21,0.026,0.017,0.016,0.018,0.029,0.016,0.018,0.004,0.003,0.025,0.002,0.0,0.001,6.018,25,6.76,15.415,13.768,0.269,0.271,0.62,0.25,2400.0,0,76,,Tốt,"RGB(0,228,0)"
CLCB102020,105.11,9.86,0.43,24/3/2020,7.5,0.029,0.019,0.017,0.015,0.041,0.017,0.018,0.007,0.009,0.02,0.002,0.0,0.002,6.075,25,9.832,23.734,16.477,0.455,0.925,0.51,0.238,1900.0,0,55,,Trung bình,"RGB(255,255,0)"
CLCB102020,105.11,9.86,0.43,29/4/2020,7.1,0.03,0.021,0.018,0.021,0.033,0.018,0.018,0.007,0.004,0.026,0.005,0.0,0.001,6.038,25,9.042,21.96,15.862,0.25,0.375,0.66,0.263,5200.0,0,36,,Xấu,"RGB(255,126,0)"
CLCB102020,105.11,9.86,0.43,11/5/2020,7.15,0.033,0.023,0.02,0.021,0.039,0.02,0.02,0.008,0.006,0.029,0.004,0.0,0.001,6.617,25,10.32,26.901,18.289,0.681,0.6,0.72,0.763,3800.0,0,32,,Xấu,"RGB(255,126,0)"
CLCB102020,105.11,9.86,0.43,25/5/2020,7.27,0.031,0.022,0.019,0.018,0.042,0.019,0.019,0.008,0.009,0.021,0.006,0.0,0.001,6.468,25,10.169,27.408,18.224,0.365,0.888,0.52,0.175,6200.0,0,34,,Xấu,"RGB(255,126,0)"
CLCB102020,105.11,9.86,0.43,11/6/2020,6.99,0.032,0.024,0.022,0.025,0.029,0.019,0.016,0.007,0.003,0.034,0.006,0.0,0.001,5.183,25,9.281,27.711,16.392,0.763,0.25,0.84,0.113,5800.0,0,33,,Xấu,"RGB(255,126,0)"
CLCB112020,105.12,9.87,0.88,9/3/2020,7.37,0.022,0.014,0.01,0.011,0.033,0.013,0.017,0.009,0.002,0.013,0.003,0.0,0.001,5.685,25,11.75,30.627,18.065,1.448,0.213,0.32,0.5,3300.0,0,56,,Trung bình,"RGB(255,255,0)"
CLCB112020,105.12,9.87,0.88,24/3/2020,7.33,0.056,0.05,0.044,0.051,0.038,0.034,0.013,0.013,0.007,0.078,0.002,0.0,0.001,4.271,25,15.62,36.7,17.858,2.799,0.65,1.95,0.75,2200.0,0,23,,Kém,"RGB(255,0,0)"
CLCB112020,105.12,9.87,0.88,29/4/2020,6.96,0.037,0.028,0.024,0.03,0.032,0.022,0.016,0.01,0.001,0.038,0.008,0.0,0.001,5.429,25,12.399,31.874,18.074,0.775,0.1,0.95,0.138,8100.0,0,26,,Xấu,"RGB(255,126,0)"
CLCB112020,105.12,9.87,0.88,11/5/2020,7.15,0.04,0.031,0.027,0.033,0.033,0.024,0.019,0.009,0.001,0.046,0.006,0.0,0.001,6.221,25,11.06,28.235,18.115,0.91,0.129,1.15,0.688,5900.0,0,26,,Xấu,"RGB(255,126,0)"
CLCB112020,105.12,9.87,0.88,25/5/2020,7.34,0.038,0.028,0.022,0.024,0.046,0.023,0.02,0.014,0.006,0.034,0.002,0.0,0.001,6.665,25,16.297,47.283,24.786,1.943,0.588,0.86,0.45,2200.0,0,27,,Xấu,"RGB(255,126,0)"
CLCB112020,105.12,9.87,0.88,11/6/2020,6.78,0.035,0.027,0.022,0.026,0.034,0.021,0.016,0.011,0.001,0.038,0.002,0.0,0.001,5.37,25,13.792,31.161,17.761,0.854,0.136,0.96,0.2,2400.0,0,30,,Xấu,"RGB(255,126,0)"
CLCB122020,105.34,9.68,0.88,9/3/2020,7.39,0.021,0.012,0.01,0.008,0.036,0.012,0.018,0.006,0.007,0.005,0.005,0.0,0.001,5.839,25,8.73,23.581,16.075,0.165,0.713,0.134,0.338,5400.0,0,67,,Trung bình,"RGB(255,255,0)"
CLCB122020,105.34,9.68,0.62,24/3/2020,7.28,0.03,0.021,0.018,0.021,0.032,0.018,0.018,0.008,0.001,0.028,0.005,0.0,0.001,6.106,25,10.6,23.896,16.574,0.326,0.125,0.69,0.175,4800.0,0,35,,Xấu,"RGB(255,126,0)"
CLCB122020,105.34,9.68,0.62,29/4/2020,6.9,0.032,0.023,0.02,0.023,0.033,0.019,0.018,0.009,0.002,0.034,0.002,0.0,0.001,5.924,25,11.053,22.886,15.983,0.28,0.191,0.84,0.45,2400.0,0,34,,Xấu,"RGB(255,126,0)"
CLCB122020,105.34,9.68,0.62,11/5/2020,7.07,0.03,0.02,0.016,0.015,0.044,0.018,0.021,0.008,0.009,0.018,0.005,0.0,0.001,7.097,25,10.0,23.377,17.898,0.296,0.863,0.46,0.313,4500.0,0,65,,Trung bình,"RGB(255,255,0)"
CLCB122020,105.34,9.68,0.62,25/5/2020,7.53,0.02,0.01,0.007,0.008,0.034,0.012,0.02,0.007,0.002,0.008,0.003,0.0,0.002,6.608,25,9.395,25.6,17.864,0.13,0.213,0.2,0.275,3100.0,0,58,,Trung bình,"RGB(255,255,0)"
CLCB122020,105.34,9.68,0.62,11/6/2020,7.08,0.025,0.015,0.012,0.009,0.043,0.015,0.021,0.006,0.01,0.01,0.003,0.0,0.001,6.84,25,8.696,20.404,16.575,0.388,0.988,0.24,0.625,3400.0,0,68,,Trung bình,"RGB(255,255,0)"
CLCB132020,105.18,9.94,0.62,9/3/2020,7.61,0.022,0.012,0.008,0.009,0.037,0.013,0.02,0.01,0.002,0.011,0.002,0.0,0.002,6.668,25,12.358,29.879,19.304,1.153,0.19,0.28,0.75,1700.0,0,45,,Xấu,"RGB(255,126,0)"
CLCB132020,105.18,9.94,0.62,24/3/2020,7.42,0.045,0.034,0.029,0.033,0.045,0.027,0.021,0.012,0.005,0.05,0.001,0.0,0.001,6.879,25,14.84,42.258,23.523,1.839,0.525,1.24,0.875,1200.0,0,24,,Kém,"RGB(255,0,0)"
CLCB132020,105.18,9.94,0.08,29/4/2020,7.13,0.042,0.033,0.028,0.034,0.037,0.025,0.018,0.011,0.002,0.045,0.009,0.0,0.001,6.109,25,13.815,35.592,20.267,0.814,0.175,1.12,0.225,8700.0,0,23,,Kém,"RGB(255,0,0)"
CLCB132020,105.18,9.94,0.08,11/5/2020,7.15,0.034,0.024,0.021,0.02,0.045,0.021,0.021,0.008,0.01,0.027,0.003,0.0,0.001,6.886,25,10.9,24.891,18.059,0.585,0.95,0.68,0.363,3200.0,0,34,,Xấu,"RGB(255,126,0)"
CLCB132020,105.18,9.94,0.08,25/5/2020,7.65,0.029,0.021,0.017,0.021,0.031,0.018,0.016,0.009,0.001,0.028,0.005,0.0,0.002,5.415,25,11.331,23.168,15.309,0.879,0.13,0.69,0.363,4500.0,0,25,,Kém,"RGB(255,0,0)"
CLCB132020,105.18,9.94,0.08,11/6/2020,7.0,0.05,0.041,0.036,0.043,0.037,0.03,0.017,0.012,0.003,0.064,0.004,0.0,0.001,5.68,25,14.187,41.411,21.457,1.739,0.288,1.6,0.15,3800.0,0,25,,Kém,"RGB(255,0,0)"
CLCB142020,105.18,9.89,0.08,9/3/2020,7.29,0.018,0.01,0.008,0.008,0.029,0.011,0.015,0.005,0.004,0.006,0.005,0.0,0.001,5.148,25,7.74,18.95,13.578,0.489,0.425,0.158,0.15,4900.0,0,71,,Trung bình,"RGB(255,255,0)"
CLCB142020,105.18,9.89,0.08,24/3/2020,7.18,0.044,0.035,0.03,0.034,0.041,0.027,0.019,0.012,0.005,0.048,0.005,0.0,0.001,6.433,25,14.14,30.158,19.039,1.188,0.45,1.2,0.225,5100.0,0,25,,Kém,"RGB(255,0,0)"
CLCB142020,105.18,9.89,0.08,29/4/2020,7.17,0.033,0.024,0.024,0.028,0.026,0.02,0.018,0.001,0.004,0.034,0.01,0.0,0.001,5.851,25,3.685,9.997,11.81,0.648,0.35,0.86,0.425,9500.0,0,33,,Xấu,"RGB(255,126,0)"
CLCB142020,105.18,9.89,0.47,11/5/2020,6.83,0.037,0.028,0.024,0.027,0.038,0.022,0.018,0.009,0.005,0.037,0.005,0.0,0.001,6.141,25,11.4,27.208,17.671,0.778,0.513,0.92,0.388,4500.0,0,30,,Xấu,"RGB(255,126,0)"
CLCB142020,105.18,9.89,0.47,25/5/2020,7.59,0.023,0.013,0.01,0.012,0.033,0.014,0.019,0.007,0.002,0.01,0.008,0.0,0.002,6.353,25,9.69,22.095,16.376,0.238,0.2,0.24,0.413,7600.0,0,50,,Xấu,"RGB(255,126,0)"
CLCB142020,105.18,9.89,0.47,11/6/2020,6.75,0.048,0.039,0.036,0.043,0.034,0.029,0.018,0.008,0.002,0.061,0.007,0.0,0.001,6.023,25,10.966,26.471,17.261,1.775,0.225,1.52,0.1,6900.0,0,27,,Xấu,"RGB(255,126,0)"
CLCB152020,105.24,9.92,0.47,9/3/2020,7.25,0.023,0.015,0.015,0.017,0.023,0.014,0.015,0.002,0.003,0.022,0.003,0.0,0.001,4.978,25,4.15,10.079,10.526,1.378,0.324,0.56,0.113,3100.0,0,77,,Tốt,"RGB(0,228,0)"
CLCB152020,105.24,9.92,0.47,24/3/2020,7.25,0.053,0.043,0.039,0.044,0.044,0.032,0.02,0.01,0.008,0.065,0.005,0.0,0.001,6.642,25,12.257,31.95,19.918,0.69,0.763,1.62,0.338,4500.0,0,24,,Kém,"RGB(255,0,0)"
CLCB152020,105.24,9.92,0.47,29/4/2020,7.0,0.05,0.041,0.036,0.044,0.035,0.03,0.017,0.012,0.001,0.06,0.009,0.0,0.001,5.808,25,14.068,37.916,20.548,0.888,0.1,1.5,0.525,9200.0,0,20,,Kém,"RGB(255,0,0)"
CLCB152020,105.24,9.92,0.47,11/5/2020,7.08,0.027,0.02,0.016,0.02,0.029,0.016,0.016,0.008,0.001,0.022,0.008,0.0,0.001,5.275,25,10.4,31.051,17.584,0.41,0.116,0.54,0.463,8400.0,0,52,,Trung bình,"RGB(255,255,0)"
CLCB152020,105.24,9.92,0.14,25/5/2020,7.43,0.029,0.019,0.016,0.015,0.04,0.017,0.019,0.008,0.008,0.017,0.006,0.0,0.001,6.493,25,10.116,26.368,17.934,0.358,0.75,0.43,0.8,5800.0,0,58,,Trung bình,"RGB(255,255,0)"
CLCB152020,105.24,9.92,0.14,11/6/2020,6.92,0.035,0.025,0.025,0.028,0.031,0.021,0.019,0.002,0.006,0.039,0.004,0.0,0.001,6.455,25,4.216,9.907,12.688,0.895,0.575,0.97,0.188,4300.0,0,39,,Xấu,"RGB(255,126,0)"
CLCB012021,105.05,9.89,0.14,29/1/2021,7.25,0.019,0.01,0.008,0.009,0.03,0.012,0.019,0.005,0.001,0.008,0.005,0.0,0.001,6.403,25,7.84,20.155,15.84,0.35,0.1,0.2,14.27,5400.0,0,65,,Trung bình,"RGB(255,255,0)"
CLCB012021,105.05,9.89,0.14,28/2/2021,7.06,0.023,0.013,0.011,0.009,0.038,0.014,0.021,0.005,0.007,0.007,0.006,0.0,0.001,6.925,25,7.7,19.658,16.467,0.75,0.68,0.17,15.23,6400.0,0,61,,Trung bình,"RGB(255,255,0)"
CLCB012021,105.05,9.89,0.14,15/3/2021,7.21,0.023,0.015,0.014,0.012,0.033,0.014,0.016,0.004,0.008,0.016,0.003,0.0,0.001,5.467,25,6.49,18.829,14.019,0.5,0.76,0.39,2.35,2800.0,0,71,,Trung bình,"RGB(255,255,0)"
CLCB012021,105.05,9.89,0.14,29/3/2021,7.42,0.024,0.015,0.013,0.015,0.029,0.014,0.019,0.005,0.001,0.017,0.006,0.0,0.001,6.209,25,7.6,17.171,14.61,0.38,0.14,0.42,18.26,6400.0,0,61,,Trung bình,"RGB(255,255,0)"
CLCB012021,105.05,9.89,0.14,14/4/2021,7.3,0.039,0.031,0.029,0.035,0.027,0.023,0.016,0.005,0.002,0.048,0.006,0.0,0.001,5.388,25,7.39,19.961,14.258,0.48,0.21,1.21,2.13,6300.0,0,30,,Xấu,"RGB(255,126,0)"
CLCB012021,105.05,9.89,0.48,28/4/2021,7.13,0.027,0.018,0.015,0.017,0.033,0.016,0.018,0.007,0.003,0.021,0.005,0.0,0.001,6.088,25,9.23,20.807,15.574,0.46,0.33,0.52,2.7,4500.0,0,61,,Trung bình,"RGB(255,255,0)"
CLCB012021,105.05,9.89,0.26,14/5/2021,7.28,0.019,0.011,0.01,0.011,0.027,0.012,0.016,0.005,0.002,0.01,0.005,0.0,0.001,5.496,25,7.12,14.743,12.774,0.59,0.2,0.26,18.5,5200.0,0,65,,Trung bình,"RGB(255,255,0)"
CLCB022021,105.0,9.89,0.47,17/1/2021,7.58,0.019,0.01,0.008,0.007,0.033,0.011,0.017,0.007,0.005,0.006,0.003,0.0,0.002,5.52,25,9.1,21.273,14.869,0.11,0.5,0.16,16.89,2600.0,0,56,,Trung bình,"RGB(255,255,0)"
CLCB022021,105.0,9.89,0.43,28/2/2021,7.43,0.02,0.009,0.007,0.006,0.037,0.012,0.022,0.005,0.005,0.005,0.004,0.0,0.001,7.329,25,7.42,20.218,17.249,0.78,0.5,0.12,13.96,3600.0,0,66,,Trung bình,"RGB(255,255,0)"
CLCB022021,105.0,9.89,0.64,15/3/2021,7.5,0.023,0.013,0.012,0.012,0.032,0.014,0.019,0.005,0.003,0.016,0.002,0.0,0.002,6.394,25,7.05,16.542,14.688,0.23,0.34,0.41,15.62,1700.0,0,58,,Trung bình,"RGB(255,255,0)"
CLCB022021,105.0,9.89,0.64,29/3/2021,7.64,0.02,0.011,0.01,0.011,0.027,0.012,0.018,0.004,0.002,0.012,0.005,0.0,0.002,6.11,25,6.06,14.652,13.666,0.27,0.16,0.3,16.21,4800.0,0,59,,Trung bình,"RGB(255,255,0)"
CLCB022021,105.0,9.89,0.64,14/4/2021,7.57,0.04,0.029,0.026,0.03,0.04,0.024,0.023,0.008,0.004,0.038,0.009,0.0,0.002,7.626,25,10.22,29.102,20.496,0.56,0.36,0.95,22.54,8500.0,0,22,,Kém,"RGB(255,0,0)"
CLCB022021,105.0,9.89,0.64,28/4/2021,7.36,0.03,0.019,0.017,0.019,0.037,0.018,0.021,0.007,0.004,0.025,0.003,0.0,0.001,7.165,25,9.34,24.063,18.216,0.44,0.35,0.63,18.7,3300.0,0,62,,Trung bình,"RGB(255,255,0)"
CLCB022021,105.0,9.89,0.64,14/5/2021,7.69,0.033,0.022,0.019,0.023,0.036,0.02,0.022,0.007,0.002,0.028,0.006,0.0,0.002,7.3,25,9.15,20.895,17.419,0.84,0.21,0.71,22.6,6300.0,0,25,,Kém,"RGB(255,0,0)"
CLCB032021,105.07,9.74,0.64,17/1/2021,7.36,0.022,0.012,0.009,0.007,0.041,0.013,0.021,0.006,0.008,0.006,0.004,0.0,0.001,6.903,25,8.64,17.665,15.805,0.3,0.8,0.14,1.36,3500.0,0,69,,Trung bình,"RGB(255,255,0)"
CLCB032021,105.07,9.74,0.64,28/2/2021,7.1,0.022,0.013,0.011,0.011,0.032,0.013,0.018,0.005,0.005,0.012,0.004,0.0,0.001,6.148,25,7.06,20.607,15.6,0.12,0.45,0.3,18.21,4200.0,0,68,,Trung bình,"RGB(255,255,0)"
CLCB032021,105.07,9.74,0.64,15/3/2021,7.11,0.034,0.024,0.023,0.024,0.036,0.02,0.019,0.005,0.006,0.03,0.008,0.0,0.001,6.409,25,7.74,18.95,15.469,0.55,0.61,0.75,18.32,7600.0,0,31,,Xấu,"RGB(255,126,0)"
CLCB032021,105.07,9.74,0.06,29/3/2021,7.17,0.024,0.015,0.014,0.016,0.028,0.014,0.018,0.004,0.002,0.019,0.004,0.0,0.001,5.921,25,6.34,13.522,13.027,0.29,0.21,0.48,2.48,4300.0,0,71,,Trung bình,"RGB(255,255,0)"
CLCB032021,105.07,9.74,0.06,14/4/2021,7.21,0.048,0.037,0.035,0.042,0.035,0.029,0.02,0.006,0.003,0.056,0.01,0.0,0.001,6.816,25,8.66,23.491,17.512,0.7,0.3,1.4,24.52,9500.0,0,24,,Kém,"RGB(255,0,0)"
CLCB032021,105.07,9.74,0.06,28/4/2021,7.34,0.028,0.017,0.014,0.014,0.04,0.017,0.021,0.007,0.006,0.019,0.002,0.0,0.001,7.145,25,9.32,22.244,17.612,0.42,0.64,0.47,16.7,2200.0,0,65,,Trung bình,"RGB(255,255,0)"
CLCB032021,105.07,9.74,0.06,14/5/2021,7.33,0.034,0.023,0.02,0.021,0.042,0.021,0.022,0.008,0.006,0.025,0.007,0.0,0.001,7.431,25,10.1,23.031,18.29,0.9,0.64,0.63,24.7,7200.0,0,29,,Xấu,"RGB(255,126,0)"
CLCB042021,105.19,9.67,0.06,17/1/2021,7.3,0.018,0.008,0.006,0.005,0.034,0.011,0.02,0.006,0.003,0.005,0.002,0.0,0.001,6.749,25,8.33,20.108,16.344,0.14,0.3,0.12,11.57,2200.0,0,71,,Trung bình,"RGB(255,255,0)"
CLCB042021,105.19,9.67,0.06,28/2/2021,7.11,0.025,0.015,0.014,0.013,0.036,0.015,0.019,0.005,0.007,0.01,0.009,0.0,0.001,6.274,25,7.38,17.923,14.943,0.68,0.69,0.24,16.12,9200.0,0,56,,Trung bình,"RGB(255,255,0)"
CLCB042021,105.19,9.67,0.06,15/3/2021,7.16,0.031,0.021,0.02,0.019,0.038,0.019,0.019,0.005,0.01,0.024,0.005,0.0,0.001,6.234,25,7.19,18.742,15.141,0.54,0.95,0.6,21.14,4800.0,0,35,,Xấu,"RGB(255,126,0)"
